19950601,NV
19950905,NY
19951016,HI
19950315,FL
19950314,WA
19950131,WA
19950801,NJ
19950320,OH
19950215,CA
19950720,WA
19950810,ME
19950605,WI
19950210,MT
19950223,WA
19950318,CA
19950112,WA
19950112,WA
19950223,WA
19950117,WA
19950520,VA
19950330,IN
19950410,CA
19950308,NM
19950801,OR
19950422,CA
19950919,TN
19950104,MI
19951119,AZ
19950123,WI
19950813,WI
19950808,CO
19950612,CA
19951019,MI
19950416,WA
19950820,CA
19950221,OR
19951024,CA
19950422,IN
19950306,CA
19950303,WA
19950817,WA
19950711,MO
19950331,HI
19950811,FL
19950628,NY
19950218,MI
19950327,AZ
19950219,MO
19950403,MI
19950818,WA
19950918,OR
19950101,ID
19950718,NJ
19950715,WA
19950911,UT
19950308,IL
19950216,NM
19950414,AR
19950118,MT
19950413,PA
19950518,WA
19951001,OR
19950227,TN
19950720,CA
19950802,WA
19950217,MI
19950219,MI
19950820,WI
19950806,CA
19950815,WA
19950222,WA
19950825,NY
19950118,ID
19950419,CA
19950712,NJ
19951002,MN
19950716,GA
19950728,CA
19950216,TN
19950814,CA
19950120,WA
19950831,CA
19950626,NY
19951019,CA
19950325,WA
19950908,OR
19951001,OR
19950807,WA
19950421,WA
19950711,WA
19950114,OR
19950307,TN
19950103,WA
19950511,CA
19950519,NV
19951117,NY
19950212,WA
19950811,OR
19950314,WA
19950204,WA
19950421,KY
19950620,IA
19950219,AZ
19950315,WV
19950107,WA
19950205,GA
19950514,MA
19950215,CA
19950912,NY
19950225,CA
19950817,WA
19950804,CA
19951016,ID
19950515,WA
19950926,MI
19950210,MN
19950425,IL
19950830,CA
19950402,TN
19951103,MO
19950322,VA
19950116,WA
19950404,CA
19950318,MI
19951007,FL
19950922,VA
19950815,WA
19950930,ME
19951002,IA
19950329,CA
19950823,KY
19950402,CA
19950203,MI
19950309,MI
19950326,CA
19950529,CA
19950524,CA
19950129,WA
19950521,PA
19950124,ME
19950513,OR
19951001,CA
19950105,MT
19950609,CA
19950910,WA
19950226,WA
19950728,CA
19950316,WA
19950528,OR
19950208,MI
19951007,UT
19950103,WA
19950822,AZ
19950512,CA
19950727,NM
19950302,WA
19950609,CA
19950831,CA
19950529,MO
19950225,HI
19950312,IN
19950628,NM
19950315,MO
19951028,CA
19950131,WA
19950824,PA
19951106,NY
19950217,IL
19950422,IL
19951002,TX
19950519,OR
19950324,NV
19950918,KS
19950130,PA
19950603,LA
19950626,SC
19950818,UT
19950528,WA
19951110,OR
19950419,ME
19950918,RI
19950808,OR
19950313,KS
19950215,TN
19950826,WA
19950401,WA
19950220,NM
19951013,WA
19950320,TX
19950801,NJ
19951031,WA
19950605,TX
19950822,CA
19950105,CA
19950828,MI
19950807,CA
19950308,TX
19951101,WA
19950311,NV
19950609,WA
19951002,RI
19950325,WA
19950326,CA
19950914,PA
19950522,MA
19950722,CA
19950626,FL
19950910,NV
19950516,OR
19950924,WA
19950528,WA
19950827,FL
19950808,WA
19950812,WA
19950926,UT
19950905,ID
19950131,MI
19950509,OR
19951031,WA
19950921,CA
19950828,OR
19951014,WI
19950729,WA
19950124,OR
19950817,WA
19950524,IL
19950404,NJ
19951118,NJ
19950222,MI
19951018,CA
19950330,OR
19950508,OR
19950921,AL
19950317,IL
19951031,WA
19950814,WA
19950811,CA
19950814,CA
19951106,OR
19950207,OR
19950912,AZ
19950209,CA
19950921,NJ
19950206,WA
19950221,WA
19950220,WA
19950315,MO
19950905,VA
19950807,CA
19951017,IL
19951017,KS
19950715,WA
19950823,CA
19951119,NV
19950611,CA
19950410,OR
19950228,WA
19950309,OR
19950824,PA
19951117,CT
19951108,CA
19951103,WA
19950417,MA
19950312,VA
19950603,CA
19950412,CA
19950208,WA
19950217,WA
19951019,OR
19950326,WA
19950422,OR
19951117,NC
19950330,CA
19950612,TX
19951111,OR
19950316,IL
19950529,LA
19950101,UT
19950828,CA
19950417,MA
19950824,PA
19950719,CA
19950416,GA
19950204,AZ
19950702,AZ
19950120,CT
19951027,AK
19951117,ME
19950926,MI
19950120,MS
19950719,MN
19950424,OR
19950817,WA
19950821,ME
19950802,NY
19950323,MI
19950708,IL
19950516,WA
19951117,WA
19950304,AK
19950918,CA
19950712,VA
19950821,KS
19950611,CA
19951009,NY
19950730,SD
19950220,KS
19950323,AZ
19950416,WA
19950405,CA
19951118,WA
19950612,CA
19950417,WA
19950208,WA
19950125,WA
19950808,OR
19950225,WA
19950113,MI
19950923,KS
19950224,WA
19950827,CO
19950730,CA
19950601,WA
19950919,CA
19950220,WA
19950324,WA
19950814,WA
19950816,CA
19950823,CA
19950419,FL
19950809,AZ
19950828,CO
19950423,OR
19950817,WA
19951016,WA
19950922,WA
19950718,AL
19950507,OH
19950807,MI
19950909,OR
19951014,WA
19950113,HI
19950403,CA
19950220,WA
19950224,WA
19950413,TN
19950817,VT
19950924,OR
19950719,WA
19950813,CA
19951117,WA
19951024,TN
19950606,OR
19950203,NC
19951011,WV
19950915,WA
19950813,CT
19950614,MI
19950115,CA
19950729,MI
19950503,NV
19950106,WA
19950115,WA
19951031,WA
19950111,TN
19950513,CA
19950223,TN
19950828,PA
19950220,CA
19950912,CT
19950320,AL
19950829,TX
19950727,IL
19950419,PA
19950312,AZ
19950723,WA
19950826,MT
19950710,OR
19950711,MO
19950804,WA
19950426,IL
19950128,WA
19951006,WA
19951105,FL
19950515,IL
19950208,WA
19950324,WA
19950804,CO
19950109,CA
19951011,AZ
19950319,NV
19950316,MO
19950105,MI
19950914,WA
19950105,WA
19950518,OR
19950207,OK
19950501,FL
19950216,CA
19950127,ME
19950716,CA
19950103,MA
19950729,WA
19950705,WA
19950424,CA
19951117,PA
19950527,FL
19950209,WA
19950827,CA
19950321,KY
19950910,WA
19951105,IL
19950227,VA
19950602,WA
19951010,PR
19950928,PA
19950420,NY
19951112,AL
19950505,CA
19950822,MI
19950104,WA
19950823,WA
19950406,NJ
19950127,WA
19950209,ME
19951110,PA
19950829,CA
19951108,WA
19950501,WA
19950918,WA
19951007,MI
19951014,WA
19950124,TN
19950124,TX
19950603,WA
19950605,LA
19950308,ID
19950529,WA
19951029,MO
19950922,WA
19950426,WA
19950315,TN
19950515,OR
19951117,ME
19950227,WA
19950609,CA
19950824,MN
19950728,CA
19951114,CA
19950312,OR
19950517,OR
19950218,IL
19950812,WA
19950301,WA
19950914,CA
19950919,NY
19950725,CA
19950204,LA
19950418,PA
19950207,WA
19950207,NC
19950227,OR
19950215,MI
19951019,WA
19950830,NM
19950118,MN
19950404,CA
19950525,CO
19950928,NV
19950822,VA
19950826,CA
19950310,MT
19951118,WA
19950402,NC
19951103,CA
19950219,WA
19950625,WA
19950913,CA
19950807,CA
19950801,WA
19951116,TN
19950624,AL
19951004,WA
19951019,WA
19950607,CA
19950804,WA
19950807,CA
19950510,WA
19950930,IN
19950422,CA
19950501,TN
19950225,WA
19950315,FL
19950221,WA
19950929,CA
19950808,MO
19951008,AZ
19950615,UT
19950210,OR
19951028,WA
19950221,ND
19950101,WA
19950424,OR
19950324,NV
19950409,CO
19950525,WA
19950518,CT
19950825,FL
19951011,NY
19951113,WA
19950103,WA
19951017,FL
19950628,TX
19950825,WA
19950121,OR
19950208,AR
19950126,WA
19950918,CA
19950312,AZ
19950730,PA
19951005,NV
19950817,WA
19950512,OR
19950107,WY
19950927,OR
19950221,WA
19951106,IL
19950812,WA
19951119,VA
19950329,FL
19951114,MS
19950804,CA
19950630,OR
19950425,OR
19950422,IL
19950925,MT
19950530,MN
19950331,MI
19950123,WA
19950223,WA
19950222,WA
19950502,WA
19950316,MO
19950314,WA
19951108,OR
19950518,OR
19950706,FL
19950406,WA
19950107,MT
19950918,MT
19950328,ME
19951020,WA
19950212,CA
19950225,NV
19950226,IA
19950110,CA
19950729,NC
19950527,WA
19950322,OR
19950912,FL
19950911,MT
19950423,WA
19951105,KY
19950824,OH
19950822,WA
19951119,KS
19950104,PA
19950728,CA
19950315,VA
19950502,TN
19950725,WA
19950828,CA
19951017,MT
19950214,CA
19950130,CA
19950714,WA
19950917,TX
19950226,OK
19950424,MI
19950821,WA
19951010,CA
19950814,CA
19950819,WA
19950522,AZ
19950914,UT
19950117,WA
19951018,GA
19950123,WA
19951116,GA
19950817,MO
19950725,OR
19950829,ND
19950406,PA
19950802,WA
19950524,TN
19950712,VA
19950512,CA
19950813,WA
19950828,OR
19950924,ID
19950823,WA
19950914,NB
19950415,AR
19950728,OR
19950125,AK
19950714,TX
19950730,MD
19950918,CO
19950725,WA
19951002,ME
19951118,CA
19950523,ME
19950804,WA
19950221,MI
19950303,MO
19950802,CA
19951022,CA
19950730,CA
19950613,CA
19950726,IA
19950612,KS
19960428,ID
19951203,WA
19960504,ID
19960526,CA
19970209,FL
19960313,NC
19960115,WA
19961117,PA
19960211,WA
19960417,MD
19960323,NJ
19961231,PA
19951201,WI
19961117,NY
19951120,SC
19960623,TX
19960114,MO
19960530,CA
19961117,MO
19970105,AZ
19951211,TX
19960405,CA
19961001,WA
19951212,NY
19970220,PA
19961217,WA
19961218,FL
19960404,NV
19961204,FL
19960117,WA
19960406,MT
19960302,WA
19960115,MI
19951221,PA
19970404,CT
19951204,WA
19960523,OH
19960627,FL
19960219,WA
19960428,MT
19960301,MI
19961123,PA
19960323,TX
19960407,CO
19970108,OH
19951214,PA
19960415,MI
19961207,WA
19960509,GA
19960629,MD
19960203,WA
19951129,WA
19960403,CA
19961217,OR
19970109,NY
19960304,WA
19960604,AZ
19960507,OR
19961101,MD
19960302,AK
19960618,WA
19960524,OH
19960122,CA
19960228,WA
19960517,CA
19960414,WI
19960203,NV
19961124,ND
19961002,MO
19960620,WA
19961117,MD
19961229,LA
19970119,NV
19961116,FL
19960413,FL
19961130,WA
19960426,CA
19960626,CO
19951214,CA
19951127,CO
19960623,CA
19960301,WA
19951230,WA
19960613,CA
19960112,MO
19960605,SC
19960607,CA
19960226,FL
19960515,CA
19951120,WA
19960409,FL
19951127,CA
19960630,RI
19960509,TX
19961126,WA
19961118,NY
19960116,SC
19951207,FL
19961122,CA
19960515,NY
19961118,NY
19970202,CO
19970121,FL
19960403,CA
19951122,CA
19970106,OH
19960414,MN
19961118,NY
19960617,BC
19951218,TN
19961230,CA
19951206,WA
19961225,CA
19960502,MI
19961226,OH
19960402,AL
19960114,MO
19960111,IL
19960312,WA
19951203,AZ
19960414,MN
19960506,FL
19960428,WA
19970221,AK
19960120,OR
19960301,MI
19961210,FL
19960519,WA
19960415,CA
19960108,WA
19970109,MA
19960302,IL
19961203,WI
19960130,CA
19951121,CO
19951123,PA
19970101,NE
19960201,WA
19970116,TX
19960611,GA
19960322,MS
19951120,WA
19961116,NJ
19960301,WA
19960223,CA
19960111,WA
19970130,RI
19961222,NV
19951125,CA
19960218,FL
19951204,OK
19960509,AZ
19960417,CA
19960216,NY
19960301,MI
19961124,OH
19961219,WA
19960305,WA
19960226,VA
19961217,WA
19951120,FL
19970103,OH
19970201,FL
19960611,CA
19960620,CA
19961209,CT
19951204,NY
19961218,CA
19961217,WA
19961102,PA
19951206,WA
19961217,NJ
19970210,MT
19960423,WA
19961118,NY
19960323,WA
19960106,WA
19961205,FL
19960114,IL
19961214,WA
19960118,CA
19960326,OR
19960209,WA
19960426,WA
19960120,WI
19951204,WA
19960526,CA
19960111,AZ
19961219,WA
19961219,MD
19960213,OR
19961119,MI
19960526,MO
19960115,OR
19960127,AZ
19961229,WV
19960223,TN
19961206,WA
19960327,FL
19960508,CA
19970107,CO
19960617,CA
19951130,CA
19960624,CA
19960423,MN
19960402,TX
19960306,CA
19961222,TN
19970112,NV
19951201,MI
19970130,NV
19961221,CA
19960116,WA
19951209,AZ
19960224,CA
19960301,WA
19960306,FL
19960322,MD
19960405,CA
19951120,ME
19960202,CA
19970205,CO
19951121,MI
19951120,KS
19960209,WA
19960429,CA
19961124,CA
19960110,PA
19960228,WA
19960626,WA
19960624,ID
19960219,FL
19960229,MI
19961127,NC
19960225,PA
19960309,ID
19961127,TX
19961218,WA
19960620,WA
19960603,UT
19961218,OR
19951120,SD
19970115,CA
19960629,BC
19960509,WA
19961219,WA
19960301,WA
19960517,CA
19960418,AR
19960325,CT
19951121,WA
19960323,CA
19960405,CA
19960225,CA
19961210,UT
19960304,WA
19960115,PA
19960629,TX
19961217,CA
19960513,CA
19960404,NV
19960327,FL
19960412,KS
19961227,OH
19960201,OH
19960701,WA
19960415,MI
19960522,IL
19970127,CT
19960430,WA
19970128,IN
19961211,AL
19970102,ND
19960315,IN
19960209,WA
19961118,CT
19960114,AR
19961221,WA
19961226,CA
19960101,AZ
19960425,CA
19960319,FL
19960116,WA
19970130,UT
19970217,PA
19961123,CA
19961227,CA
19961207,IL
19960506,CA
19960411,TN
19961202,CA
19970216,PA
19960524,MD
19961214,CA
19960301,WA
19960327,WA
19960612,WA
19961206,WA
19951206,WA
19960428,CA
19960307,NV
19970214,AZ
19970105,FL
19951214,ID
19970104,CA
19960330,WA
19970104,CA
19961118,MO
19960421,CA
19960302,OR
19960504,MI
19961208,MN
19961230,MO
19951128,CA
19960930,ON
19970109,NY
19960209,CA
19970129,UT
19960416,CA
19960508,AZ
19960209,FL
19970418,SD
19960409,FL
19961207,NV
19951212,IL
19960415,MN
19960407,WA
19960519,VA
19951229,CA
19960523,WV
19960611,WA
19960209,OR
19961119,CA
19961213,WA
19961219,WA
19960209,WA
19960301,WI
19961103,CO
19970110,TX
19960129,AZ
19951206,OR
19961219,OR
19960703,ND
19961213,WA
19960412,AK
19960604,MD
19960530,WA
19970217,NM
19951204,CA
19960402,FL
19960414,WI
19961217,WA
19970104,OH
19961223,NV
19961124,ND
19960428,ID
19951120,WA
19951210,NM
19960619,WA
19960522,CA
19960219,OR
19961211,FL
19961117,CT
19960327,CA
19960628,MI
19960208,AZ
19970112,PA
19960122,MO
19970131,OR
19970222,OH
19960507,CA
19960619,WA
19961217,WA
19960115,WA
19961214,CA
19970130,TX
19961101,IN
19960429,CA
19960228,WA
19960224,CA
19970110,CA
19960624,WA
19960422,MI
19961206,NV
19960205,OR
19951210,IL
19970126,WI
19961129,CA
19961219,BC
19960514,SD
19961221,NM
19961228,CA
19960327,CA
19960513,WA
19960430,OR
19951121,TN
19960224,CA
19960606,OH
19951120,VT
19961221,MO
19961217,WA
19960320,WA
19951121,CA
19951130,CA
19951219,IN
19960201,ME
19960208,CA
19951120,MA
19960412,PA
19970220,MN
19961225,NY
19960118,AR
19961202,CA
19970201,ON
19960219,OR
19960305,AZ
19970122,OK
19960113,UT
19960515,FL
19961201,CO
19960515,AZ
19960506,AZ
19951203,CA
19960114,VA
19970112,TX
19951219,NC
19960425,VT
19961124,CA
19961205,NV
19960209,WA
19960428,WY
19961119,PA
19960520,MD
19960304,OH
19961202,MO
19960423,VA
19960324,TX
19961211,IL
19960705,CT
19960305,WA
19951126,WA
19960508,FL
19961226,CA
19960301,WA
19960324,NY
19960613,WA
19961203,WA
19970117,CA
19961117,WA
19960415,CO
19961126,CA
19960113,MO
19951220,MA
19970106,ON
19960625,MD
19960323,NV
19970225,PA
19960701,IL
19960311,SC
19961216,MI
19960429,CA
19960219,WA
19960107,OR
19960619,WA
19960325,PA
19951214,CA
19960508,CA
19960301,WA
19960129,TN
19961117,OR
19951207,WA
19951218,AZ
19960505,CA
19960412,PA
19961130,WA
19951127,IA
19960503,YK
19960109,MD
19960417,MI
19960513,CA
19960305,WA
19961207,CA
19951127,CA
19970221,GA
19951201,IL
19961208,NV
19960304,WA
19951207,NJ
19960624,BC
19960111,WA
19960305,WA
19960426,CA
19961218,WA
19970713,WI
19970729,MO
19970708,MO
19970512,UT
19970314,MI
19970714,TX
19970410,WA
19971202,RI
19970707,IL
19971223,CA
19970317,VA
19970424,OR
19971124,SC
19970411,NV
19970713,AZ
19971104,TX
19970708,IL
19970403,AZ
19970706,CA
19970622,MS
19970605,WA
19970417,AR
19970618,FL
19971019,AZ
19970702,UT
19970707,MO
19970423,GA
19971004,AZ
19970401,WI
19970421,CA
19970505,PA
19970319,AZ
19970630,TX
19971122,NY
19970707,MO
19970403,PA
19970727,IL
19970629,TX
19970428,PA
19970820,WA
19970707,MO
19970421,WA
19970707,IL
19971103,IL
19970810,CA
19970710,FL
19970403,MO
19970526,NY
19970801,MO
19971210,SC
19971019,OH
19970708,MO
19971120,IL
19971124,MD
19970510,CA
19971013,MN
19971017,MI
19970723,AZ
19970812,MD
19971217,PA
19970626,CA
19970428,WA
19971116,WA
19970319,AZ
19970420,IN
19970430,NC
19971030,CA
19970327,PA
19970815,MO
19970708,MO
19971217,AZ
19970418,WA
19970708,MO
19971019,HI
19971202,TX
19970318,IL
19970427,NY
19970709,NV
19970614,MA
19971011,IN
19970704,CO
19971207,CA
19971117,WA
19970707,MO
19971106,TX
19970725,AZ
19970703,CA
19970506,TX
19970619,FL
19971120,AZ
19970402,OH
19970506,CA
19971204,NH
19970506,AB
19971116,WA
19970819,MT
19971209,TX
19970417,CA
19970630,AZ
19970320,TX
19970708,IL
19971107,CA
19970326,FL
19970516,OK
19970419,CA
19971010,WA
19971023,MD
19970712,IL
19970704,IL
19970710,AZ
19970330,MI
19971120,WA
19970527,LA
19971127,MA
19970325,CO
19971114,AZ
19970709,IL
19970807,MN
19970317,CA
19971116,CA
19970103,OH
19970111,MN
19970321,CA
19971120,SD
19970803,NY
19970510,MI
19971117,OR
19970529,TX
19971115,FL
19970422,MA
19970708,AL
19971204,IN
19970714,MO
19970619,WA
19970710,TN
19970314,AZ
19970320,MT
19971013,MI
19970323,VA
19970419,CA
19971017,IN
19970718,PA
19970721,PQ
19970513,ON
19970708,IL
19970420,PA
19971112,TX
19971005,CA
19970508,CA
19971201,CO
19970509,TX
19970708,IL
19971112,MO
19970703,CT
19971022,HI
19971125,AZ
19970401,OH
19971025,TN
19971116,WA
19970622,AZ
19970516,CA
19971015,CA
19971004,KY
19970817,CA
19970708,NJ
19970808,SC
19971118,WA
19971120,WA
19971124,MD
19971208,NY
19970707,MO
19970708,IL
19970731,FL
19970422,AK
19971211,WA
19971012,CA
19971119,AZ
19971028,CA
19971005,VA
19971117,WA
19971007,FL
19970620,FL
19970613,ON
19970630,AZ
19970422,CA
19971208,RI
19970617,ON
19970707,MO
19971207,CA
19970322,CA
19971116,OR
19970322,WI
19970721,SC
19970709,TX
19970424,MN
19971103,CA
19970620,CO
19971130,NY
19970402,AZ
19970512,WA
19971116,WA
19970807,KS
19971117,MA
19970701,AZ
19970719,TN
19970720,IN
19970703,CA
19970623,CA
19970417,AZ
19970712,TX
19970307,CA
19970619,PA
19971211,CA
19970713,WI
19970605,NY
19970629,GA
19970731,AZ
19970708,WA
19970813,IL
19970607,TN
19970520,PA
19971009,CO
19970722,TN
19970620,CO
19971020,DE
19970329,WV
19971103,TN
19971103,WI
19970728,OR
19971209,WA
19970611,WA
19970525,AR
19971213,TX
19970327,MD
19970704,NE
19970728,WA
19971010,OR
19970718,WA
19971106,TX
19971025,CA
19970512,AL
19971017,AK
19970409,ON
19970707,MO
19970812,MN
19970510,CA
19971008,CO
19970721,MD
19970620,NC
19971115,AZ
19971109,CA
19971016,NV
19970423,WA
19971202,VA
19971114,WA
19970511,IL
19970811,WA
19970422,NV
19970413,UT
19971217,CA
19971210,NV
19970514,CA
19970720,WA
19971105,UT
19971115,WA
19970726,AR
19970428,NV
19970621,WA
19971217,CA
19971205,NM
19971008,PA
19970509,NY
19971124,FL
19971116,NV
19970430,NC
19970708,MO
19970709,CA
19970421,WA
19971210,NV
19971109,OR
19970720,OH
19970515,AZ
19970805,OR
19970520,ID
19971115,WA
19970524,NJ
19970621,CA
19971115,OR
19971105,TX
19970516,CA
19970619,WI
19971203,WI
19970531,NY
19970710,AZ
19970708,MO
19970711,IL
19970706,WA
19970412,CA
19970527,NY
19971012,KY
19970521,MI
19971129,MA
19970609,WA
19970706,MI
19971022,CT
19970411,LA
19970804,NV
19970726,WA
19970318,AZ
19970503,CA
19970705,OR
19970425,AZ
19970418,FL
19970722,VA
19970508,AR
19970708,IL
19970310,NV
19970713,MI
19970705,CA
19970715,OR
19970709,CA
19970312,WV
19970708,IL
19970512,MO
19970324,CA
19970616,NJ
19970813,CA
19970513,MS
19971211,MT
19970804,TX
19970802,MD
19970617,AZ
19970716,GA
19971030,NC
19970711,ME
19971202,MI
19970327,TN
19970418,AR
19971025,IN
19970708,FL
19970318,AZ
19970704,WY
19970515,RI
19970707,MO
19971207,CA
19971004,SC
19970714,WI
19970420,FL
19970624,CO
19971101,NY
19970323,WI
19971023,VA
19970513,CA
19970812,NE
19971130,AL
19971225,MI
19970713,WI
19970819,NM
19971024,MT
19971226,TX
19970322,MA
19970730,FL
19971101,PA
19970803,NC
19971027,TX
19970327,AZ
19970511,TX
19971017,GA
19971122,NM
19971123,TX
19970419,CA
19970314,MI
19971202,CA
19971202,MI
19970516,WA
19970523,CA
19970403,GA
19970705,CA
19970310,MI
19970421,NV
19970630,KY
19970402,ON
19970707,MO
19970627,CA
19970704,NE
19971124,MO
19970317,LA
19970328,MI
19971229,VT
19970403,AZ
19970624,UT
19971022,AL
19970811,ON
19970530,GA
19970618,MO
19970704,NE
19971202,IL
19970820,WA
19970609,CA
19971122,CA
19970418,TX
19971031,TX
19971016,CA
19970414,PQ
19970708,MO
19970817,CA
19971008,CA
19970327,ME
19970705,CA
19971025,MN
19970318,AZ
19971022,PA
19970708,IL
19970714,PA
19970730,FL
19970428,AZ
19970625,MA
19970430,NM
19971201,WA
19971117,TX
19970506,MO
19970708,IL
19971105,WA
19970621,AZ
19971106,NY
19970707,CA
19971217,MO
19970713,MO
19970521,AZ
19970624,MO
19971014,FL
19970518,OR
19971101,OH
19970707,MO
19970801,TN
19970421,AZ
19971024,TX
19970621,TX
19971103,NM
19971029,PQ
19971025,NJ
19971124,AR
19971116,CA
19971022,VA
19970707,IL
19970713,IL
19971110,NV
19970226,PA
19970625,SC
19970331,WI
19970622,WA
19970513,AZ
19970707,IL
19970326,OH
19971014,CA
19970515,CA
19970421,WA
19970707,MO
19970327,FL
19971016,VA
19970811,AZ
19970804,NV
19970709,MO
19971015,DC
19970726,AZ
19970522,CA
19970707,IL
19970323,NY
19971202,CA
19971117,OR
19970304,IL
19970510,VA
19970305,WI
19970317,UT
19970308,WA
19971119,BC
19971203,OR
19971122,OR
19970624,ID
19970314,OK
19971106,NV
19970522,CA
19971203,LA
19970609,NB
19970729,CO
19970725,WA
19971005,AZ
19970517,AZ
19970328,NJ
19970618,AL
19970619,OR
19971120,NY
19970324,CA
19970320,AZ
19970721,WV
19970601,WI
19970601,NC
19970628,FL
19970706,AZ
19970514,AZ
19970701,CA
19971230,CA
19970818,PA
19970629,TX
19971115,WA
19971010,CO
19970713,MI
19970505,OR
19970320,AZ
19971114,WA
19971119,NY
19971006,CT
19971101,CA
19971120,CA
19970803,MO
19970319,ID
19971124,BC
19971007,ND
19970417,CO
19970719,AL
19970805,OR
19970510,TX
19970317,AZ
19970303,AB
19970707,MO
19970804,OR
19970624,CA
19970801,OR
19971113,WA
19970615,CA
19970704,MI
19971004,MO
19970601,TX
19970708,IL
19970623,NV
19971215,PA
19970319,AZ
19970708,MO
19971127,AR
19970305,MI
19970813,MI
19970710,KS
19971115,WA
19971228,VT
19971114,WA
19970315,AR
19970601,NY
19971109,TX
19970625,TX
19971103,PA
19970320,CA
19970708,IL
19970622,CT
19970318,VA
19971115,WA
19970722,PA
19970722,FL
19970721,NV
19970707,NV
19970707,BC
19970707,MO
19971117,OR
19971114,WA
19970319,AZ
19971005,VA
19970506,MA
19970821,TX
19970625,NM
19971122,MI
19971202,MN
19970705,PA
19970715,NY
19970728,BC
19970702,NH
19970813,TN
19970725,OR
19970609,WA
19970708,MO
19970724,AZ
19970509,TX
19971004,OH
19970505,ON
19971010,MN
19970324,SC
19970328,AZ
19970417,NY
19970624,NC
19971226,GA
19970622,CA
19970513,AZ
19971008,NH
19970430,KY
19970618,MO
19970401,AZ
19970817,WA
19971007,MA
19971009,OR
19970714,MI
19971014,NS
19970717,GA
19971118,MI
19970708,IL
19970408,WA
19971121,MO
19970708,MO
19971014,VA
19970705,AZ
19970727,MN
19970625,UT
19970810,MO
19971228,WY
19971205,ON
19970704,CA
19970707,MO
19970508,WA
19970401,CA
19970614,NY
19970410,CO
19970803,FL
19971203,MI
19970403,OR
19970714,IL
19970605,AZ
19971015,ON
19971222,VA
19971216,CO
19980513,WA
19980925,TX
19980518,MT
19980224,ON
19980215,MD
19980121,CA
19980314,NH
19980530,TX
19980530,NY
19980517,CO
19980228,AZ
19980528,GA
19980924,CA
19980221,OH
19980924,CA
19980611,OR
19980513,IL
19980508,GA
19980405,NY
19980610,MS
19980511,NY
19980217,PA
19980227,ME
19980609,AZ
19980507,WA
19980523,OH
19980427,NC
19980326,AZ
19980418,FL
19980409,CA
19980608,MO
19980306,WA
19980226,OH
19980517,CA
19980411,CA
19980616,WA
